Counter	Image	Merger	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
53	isolated_galaxies/m1_fg0.3/rot_45/broadband_060.fits	0	0.59	3	1	0	0	0.49403090167149843	-1.6889344680064133	2.706466781714841	0.037715033796992765	0.006697562546122393	0.8457	0.06812330323700799
54	isolated_galaxies/m1_fg0.3/rot_45/broadband_100.fits	0	0.98	3	1	0	0	0.5086617464385415	-1.7431987473485295	2.7353149418515894	0.027459847878615683	0.01206983604687049	0.8522	0.0940108980225259
55	isolated_galaxies/m1_fg0.3/rot_45/broadband_200.fits	0	1.96	3	1	0	0	0.4937002680577593	-1.7265205607316678	2.8346396411511505	0.049560096887106324	0.011634891519625316	1.1192	0.09775779905604559
56	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_005.fits	0	0.05	4	1	0	0	0.5075871570600162	-1.7654726027465413	2.706403347929513	-0.05601645895519635	-0.0367652502945282	0.8794	0.12592047599698317
57	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_010.fits	0	0.1	4	1	0	0	0.4987854555805782	-1.716300229558867	2.5978538893239635	-0.02347521540055926	-0.01236255464640647	0.839	0.0701534690420571
58	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_030.fits	0	0.29	4	1	0	0	0.517704233293336	-1.7065729612860583	2.648603051232895	-0.01106488655661022	-0.006911599915001635	0.8349	0.1413478117055751
59	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_050.fits	0	0.49	4	1	0	0	0.5022244437213003	-1.7339828885286066	2.722259802122399	0.0072912162508271565	-0.02118140269445001	1.0003	0.11210113600958621
60	isolated_galaxies/m1_fg0.3/rot_45/broadband_005.fits	0	0.05	4	1	0	0	0.5092247164605775	-1.800272871815458	2.764338121609276	-0.056622098668697496	-0.0364898497612585	0.9323	0.08123864662809756
61	isolated_galaxies/m1_fg0.3/rot_45/broadband_010.fits	0	0.1	4	1	0	0	0.5201827078168944	-1.7636557566648583	2.6873202167696713	-0.025023362738465706	-0.012064841222741316	0.8864	0.08607794661018135
62	isolated_galaxies/m1_fg0.3/rot_45/broadband_020.fits	0	0.2	4	1	0	0	0.492677139832937	-1.779290747908617	2.6871511597216386	-0.005342994260596994	0.0028715543128094126	0.9381	0.06611428174624003
