Counter	Image	Merger	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
215	isolated_galaxies/m0.333_fg0.1/rot_45/broadband_010.fits	0	0.1	6	1	0	0	0.5121265703958585	-1.7516845792973825	2.623524696664205	-0.066525805931629	-0.07960723939320719	0.8764	0.11096546728587832
216	isolated_galaxies/m0.333_fg0.1/rot_45/broadband_050.fits	0	0.49	6	1	0	0	0.5058149922777917	-1.7369615774572797	2.707287780866323	-0.07631826043958675	-0.08961769336618806	0.9437	0.13620022589199793
217	isolated_galaxies/m1_fg0.1/rot_45/broadband_005.fits	0	0.05	6	1	0	0	0.5212029086307302	-1.7974620775646226	2.7314445585625786	-0.05343204194126453	-0.06380157180960223	0.8777	0.06303335948743909
218	isolated_galaxies/m1_fg0.1/rot_45/broadband_010.fits	0	0.1	6	1	0	0	0.5157201689312423	-1.775369183991092	2.6813906851268303	-0.06292273548548594	-0.06199161143460281	0.9103	0.05641883663497543
219	isolated_galaxies/m1_fg0.1/rot_45/broadband_020.fits	0	0.2	6	1	0	0	0.48761554877372787	-1.7680983649282336	2.6530984074172004	-0.05280046073596051	-0.030728922401451635	0.9393	0.06751260074230454
220	isolated_galaxies/m1_fg0.1/rot_45/broadband_040.fits	0	0.39	6	1	0	0	0.5029437030632897	-1.7545216451561707	2.6471402237754518	-0.057890249337597795	-0.04020411247125078	0.9407	0.0983315182181488
221	isolated_galaxies/m1_fg0.1/rot_45/broadband_050.fits	0	0.49	6	1	0	0	0.5003235360533265	-1.7699316300722159	2.6839061106581052	-0.07735912470453749	-0.05178055433167327	0.9463	0.07633695995979725
222	isolated_galaxies/m1_fg0.3/rot_45/broadband_005.fits	0	0.05	6	1	0	0	0.5059697676275244	-1.8015540238040553	2.7781016640747644	-0.03967156314854461	-0.020585090330597324	0.9338	0.05977802759437243
223	isolated_galaxies/m1_fg0.3/rot_45/broadband_010.fits	0	0.1	6	1	0	0	0.5148633639410107	-1.7526652093072808	2.671018480527963	-0.038373850135823784	-0.008084272772818651	0.8799	0.04989950591880865
224	isolated_galaxies/m1_fg0.3/rot_45/broadband_020.fits	0	0.2	6	1	0	0	0.4784445296601174	-1.777528489168458	2.6802108384243724	-0.02234477588777833	0.0027636151933230265	0.9368	0.06279725469123143
225	isolated_galaxies/m1_fg0.3/rot_45/broadband_030.fits	0	0.29	6	1	0	0	0.5252117866248834	-1.7852416473237989	2.7397272738677856	-0.016890731511610954	-0.0030979910298854696	0.8736	0.09287802124060239
226	isolated_galaxies/m1_fg0.3/rot_45/broadband_040.fits	0	0.39	6	1	0	0	0.48124663224908165	-1.7234456011862538	2.6447930262076973	0.0035323137395266075	0.0038294322575407437	0.9335	0.06701839753562104
227	isolated_galaxies/m1_fg0.3/rot_45/broadband_050.fits	0	0.49	6	1	0	0	0.4935511529699186	-1.7469534571219654	2.727691733964128	0.042737153679300525	0.010954620889787771	0.9461	0.07420008093535345
228	isolated_galaxies/m1_fg0.3/rot_45/broadband_060.fits	0	0.59	6	1	0	0	0.5414965171484389	-1.782521827718446	2.80100588188654	0.05131508607031693	0.00850919504900158	1.0031	0.16013832596917743
229	isolated_galaxies/m1_fg0.3/rot_45/broadband_100.fits	0	0.98	6	1	0	0	0.5008490601446346	-1.7207968041725132	2.7422380267909547	0.07987395685180276	0.017609132241692627	1.0679	0.12722984813953103
230	isolated_galaxies/m1_fg0.3/rot_45/broadband_200.fits	0	1.96	6	1	0	0	0.5359471421867472	-1.853080530184116	2.9502677786417104	0.04513299950916013	-0.024327162924161736	1.8046	0.2834252669836571
231	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	6	1	0	0	0.5268803932946935	-1.9188182045908453	2.995944761304746	-0.061208886538113474	-0.03767229414176401	1.5195	0.09970888150348244
232	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	6	1	0	0	0.5419015809938925	-1.9001397568283838	2.9213137720163944	-0.03604411653021151	-0.012963598789895208	1.3995	0.10804671224869766
233	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	6	1	0	0	0.48230075091430835	-1.8729644270252832	2.867450207930645	-0.037548691741371105	0.0019627026212868572	1.3663	0.11201208606459921
234	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	6	1	0	0	0.48475405679219685	-1.8653035466996188	2.8794202290946336	0.008767784931536493	0.003596386476227863	1.3568	0.11467151871187818
235	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	6	1	0	0	0.5191631624293412	-1.8546203842590014	2.863014002408695	0.012923989498025428	0.010073845955579265	1.2508	0.11924779170804535
236	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	6	1	0	0	0.5006285361709577	-1.8490929260740667	2.831307334212637	-0.014774543655226437	0.0005023877293615656	1.282	0.07402446855942615
237	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	6	1	0	0	0.5249981753352756	-1.860231770947012	2.830948349063211	-0.00817977669847004	-0.004101665644896956	1.2375	0.1541691897794403
238	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	6	1	0	0	0.513045537378228	-1.8502217470602857	2.8003592811132014	-0.039670513820692845	-0.01728271371036405	1.2861	0.15007811969289991
239	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	6	1	0	0	0.5246005928713562	-1.8331204347420882	2.791979805365688	-0.029620590174076956	-0.018194946447160618	1.2892	0.12786235074651978
