Counter	Image	Merger	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
12	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	1	1	0	0	0.5203654398349752	-1.7919273381734193	2.869792687882547	0.030324207471815988	0.005129865371351739	1.0726	0.07027629277874863
13	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	1	1	0	0	0.47797890454617276	-1.7398857678865192	2.761640335939155	0.016876777529827563	0.0076071492816572	1.0061	0.10828957961539185
14	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	1	1	0	0	0.5046196249276208	-1.7836849518662576	2.817706207512808	0.024275762699074093	0.007476558237020655	1.029	0.06993929080057325
15	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	1	1	0	0	0.4887739720858924	-1.792261819395157	2.815121039961034	0.008582652593513464	0.007090632810186256	1.0184	0.07776847283328649
16	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	1	1	0	0	0.49080885992923473	-1.846544623882684	2.854237381717004	-0.02140840483093085	0.002242358533615275	1.0497	0.08016439876705986
17	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	1	1	0	0	0.49790633460802003	-1.8075050041487015	2.810748233015535	-0.012483425244742087	0.002007722722979728	1.0252	0.08725221136346413
18	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	2	1	0	0	0.5063241387488956	-1.8465893038189412	2.941186264250872	-0.011596401566312583	0.0030978695055239626	1.1817	0.06092624271096006
19	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	2	1	0	0	0.5114345069205293	-1.8271350402898285	2.8550612390418433	-0.02849850101715052	0.00042730344088532117	1.0611	0.061883974186755904
20	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	2	1	0	0	0.5208347163800895	-1.8083420088168958	2.837583061205982	-0.00035786691410760843	0.003330645633699743	1.0572	0.0714528765619539
21	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	2	1	0	0	0.5148353179914009	-1.855338777510785	2.845858030670349	0.014053571718868427	0.00394093544986586	1.0735	0.08227509275840665
22	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	2	1	0	0	0.46864315087416464	-1.8058181718979558	2.8392631839168425	-0.004456896458256946	0.00701364717212014	1.0301	0.056831432380621515
23	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	2	1	0	0	0.4986095196239348	-1.7760124184757482	2.8218876586013977	-0.0132361670789174	0.005721701473043526	1.0168	0.06179641537851466
24	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	2	1	0	0	0.48429187536858137	-1.807659099592879	2.8263172869119675	-0.0041710466315140705	0.005788903685385528	1.0198	0.05699039026763671
25	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	2	1	0	0	0.496058435900688	-1.7841277064799415	2.8178805550279447	-0.025756328090541195	0.0074441909993296215	1.0282	0.07450796130298525
26	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	2	1	0	0	0.48541142584163655	-1.7853005873056718	2.8065461906625115	-0.011614856084543018	0.004593880172202683	1.0031	0.09821617031062474
27	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	3	1	0	0	0.4997167252140287	-1.8512049682294043	2.9786071152859166	-0.047073097742946206	-0.006708068357911692	1.1879	0.05225047845771115
28	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	3	1	0	0	0.5117760754204848	-1.8247584309956946	2.8647946176874455	-0.008352027393613671	-0.0031221602489930646	1.0495	0.07681430864695832
29	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	3	1	0	0	0.5192892975159532	-1.8691108600342383	2.8565511602981077	0.016492072651097027	0.00526263063062062	1.1056	0.07018832567764456
30	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	3	1	0	0	0.5169050857090236	-1.8713167362116874	2.922299997658973	0.016642338688878523	0.0010172669426857992	1.1051	0.08823670924813141
31	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	3	1	0	0	0.47509415376570063	-1.8219792536376311	2.907305718474036	-0.014529531006096124	-0.0007098126754644916	1.0115	0.10158655275199906
32	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	3	1	0	0	0.5035024498689142	-1.845894924414132	2.829708101342243	0.014922719905651631	0.007061539838738907	1.0078	0.05568761768133282
33	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	3	1	0	0	0.4874534289104492	-1.8204079806890263	2.8259821133275342	0.005098352541000358	0.00751893292909198	1.0005	0.07877589148982143
34	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	3	1	0	0	0.49281356738525467	-1.7960735546491726	2.7816331630600906	-0.0007982956694355876	0.008496406309038905	1.012	0.09613823769433041
35	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	3	1	0	0	0.49532649004211987	-1.7607914035113887	2.7929298779196907	-0.011760295914367891	0.003986998059451938	0.9914	0.11578090210683017
36	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	4	1	0	0	0.5255549389732554	-1.9133612033335157	2.994093767987322	-0.052932485260281645	-0.03324053828102085	1.5029	0.0730037743785322
37	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	4	1	0	0	0.5442793933730624	-1.9050383442784498	2.945425428293121	-0.037467927305945864	-0.0051164819019104656	1.4356	0.06561009376253756
38	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	4	1	0	0	0.489653398451628	-1.8766201697759177	2.876037143810823	0.0052995981675873025	0.005927248168916551	1.3703	0.07798117351068469
39	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	4	1	0	0	0.4912778350982839	-1.8677930226753052	2.882100727853972	-0.0013357145849774263	0.0037888379550216574	1.3541	0.13326284069953775
40	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	4	1	0	0	0.5101430998940171	-1.8562978070709473	2.8451237285655733	0.014318095383086796	0.00992528094659253	1.238	0.1168008985901048
41	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	4	1	0	0	0.5030877128959154	-1.8536436226957422	2.8284095475660993	-0.024408149822393414	0.00011560373403214179	1.2882	0.0825195433832707
42	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	4	1	0	0	0.5142431257494389	-1.8551956873576159	2.8099101660224894	-0.0074264135365581085	-0.0015941578822771787	1.2376	0.12319625627759823
43	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	4	1	0	0	0.5170308774925519	-1.8481503377519108	2.804910928699493	-0.05480593856391688	-0.024258083731507032	1.2912	0.07935985805820085
44	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	4	1	0	0	0.5170757220903526	-1.8414311901503424	2.773088935661688	-0.020308695904817077	-0.027040260746187143	1.2941	0.13846394903934758
45	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	5	1	0	0	0.5338940182633255	-1.925060405974086	2.983983167012804	-0.06900522349896118	-0.04611509202595557	1.5014	0.07624782495178424
46	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	5	1	0	0	0.5396245647976643	-1.8996635377693603	2.940647904202254	-0.02328960857388021	-0.011460272918870813	1.4067	0.10740491261080864
47	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	5	1	0	0	0.5161879179320882	-1.8956043336370432	2.8909393779727215	-0.03425493854675333	-0.0018397700619967212	1.3831	0.09415489457339578
48	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	5	1	0	0	0.4777081418974107	-1.8636074951680879	2.8758962772613987	0.007756321545641343	0.007019534101080118	1.3518	0.12830921606932782
49	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	5	1	0	0	0.5151009517656573	-1.8596955014358256	2.8514460417300764	-0.01867795734217316	0.00440426664567907	1.2512	0.1092681701153382
50	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	5	1	0	0	0.505358731506239	-1.8529368321313728	2.8263738208427522	-0.01709514620090312	0.00012619041723007805	1.2805	0.08036357795930395
51	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	5	1	0	0	0.5118218034828752	-1.8531766667381269	2.818189849907819	-0.0006570202085675926	0.004947726019894549	1.24	0.10819119630815707
52	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	5	1	0	0	0.5090947138398682	-1.8468649275685047	2.8265722293333226	-0.03843171278935642	-0.010708735837116578	1.3274	0.11231203283722287
53	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	5	1	0	0	0.5219679008992033	-1.8466951123011173	2.7780002617726502	-0.0393839899577724	-0.047468583271046166	1.2984	0.12050319143750912
54	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	6	1	0	0	0.5247895754390448	-1.921008371935595	3.0087569020728004	-0.0625120821894312	-0.029474014516846964	1.5333	0.07548342132660234
55	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	6	1	0	0	0.5444584663090473	-1.9099661033385427	2.9318996146493537	-0.03646470809106813	-0.017372355441863743	1.4203	0.12249345658302228
56	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	6	1	0	0	0.5036720560913174	-1.8826456960425355	2.8778400930160455	-0.0037666737690821217	0.005019960263021795	1.3668	0.1286231589705743
57	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	6	1	0	0	0.48776368013293325	-1.8717113534852146	2.884045562625803	-0.004870640350434786	0.0011719157629617974	1.3604	0.10086290793815172
58	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	6	1	0	0	0.5166535759822136	-1.865139732632375	2.8657572564748985	0.011420947060407263	0.009260693623494545	1.2549	0.14047781799760017
59	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	6	1	0	0	0.5005764737282898	-1.8489791959770316	2.8108747897882003	0.013190815500533542	0.005888220592825131	1.2641	0.10758878792909071
60	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	6	1	0	0	0.5169538121389228	-1.8616150952344976	2.8288849236522444	-0.023645949831867574	-0.0030739358799757553	1.2385	0.1636599122386896
61	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	6	1	0	0	0.5051840082220835	-1.838317770695047	2.8049562835106396	0.008998939999907021	-0.003949093614542118	1.2884	0.12698613682072266
62	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	6	1	0	0	0.5098764214384642	-1.8380779180218658	2.7717111886346286	-0.007789416581161413	-0.008720799150512867	1.2875	0.09852216088885885
